timestamp,tweet_text,username,all_hashtags,followers_count
2020-02-13 11:47:07,GOOGL Alphabet Class A  Lowering PT on 4Q TopLine Miss and Unclear FY20 Outlook  httpstcoVOPRD4iAOZ equity stocks,ResearchPool,"[u'Alphabet', u'equity', u'stocks']",7704
2020-02-13 10:59:27,And “Q” is for the queen👸  alphabet  LilWayne,zinnykay__,"[u'alphabet', u'LilWayne']",324
2020-02-13 10:44:02,FREE Font Rote Signature alphabet handwritten freefont invitation signature ScriptFonts font fonr graphics free typography FontDesign script graphicdesign wedding elegant script httpstcoHJ9brPUCmK httpstcoXVrCCv0yfy,DavidZydd,"[u'alphabet', u'handwritten', u'freefont', u'invitation', u'signature', u'ScriptFonts', u'font', u'fonr', u'graphics', u'free', u'typography', u'FontDesign', u'script', u'graphicdesign', u'wedding', u'elegant', u'script']",39873
2020-02-13 10:36:16,EUGeneralCourt shares the hearing report on Case T61217 Google Alphabet v European Commission summarizing the facts relied on and the arguments of each party and of the interveners — happy reading  httpstcon1spAFcaBY,a_a_antoniou,"[u'EUGeneralCourt', u'Google', u'Alphabet']",151
2020-02-13 09:59:04,WHATS BEHIND CURTAIN 3 Amazon and Microsoft have been reporting about their cloud business for years Now Google is finally giving us a first peek httpstcoV7CwGTL3Wk google cloud GCP alphabet googlecloud,horovits,"[u'google', u'cloud', u'GCP', u'alphabet', u'googlecloud']",1410
2020-02-13 09:56:30,FTC to investigate killer acquisitions for violations of antitrust laws  A dig on BigTech firms  Facebook httpstcouSzsOI6Fhc Amazon httpstco6NoEwh0khn Microsoft httpstcoNc7cG33VKy Alphabet httpstcoKBmck9NzJB httpstcoztNwLATZc6,FilingSearch,"[u'FTC', u'acquisitions', u'antitrust', u'BigTech', u'Facebook', u'Amazon', u'Microsoft', u'Alphabet']",352
2020-02-13 09:37:34,🇪🇺Reuters summarizes yesterdays hearing at the General Court in Google amp Alphabet v Commission 👇 httpstcod9nFs48Xg7,TSteinvorth,"[u'Google', u'Alphabet']",2342
2020-02-13 09:25:54,Apple and Microsoft vs the Stock Market  The two tech titans alone have a greater weight in the SampP 500 than 7 sectors  apple microsoft google alphabet tesla netflix facebook amazon FAANG earnings volatility bullmarket bubble vix stockm…httpstcofQJxgjkLKD,dhalsun,"[u'apple', u'microsoft', u'google', u'alphabet', u'tesla', u'netflix', u'facebook', u'amazon', u'FAANG', u'earnings', u'volatility', u'bullmarket', u'bubble', u'vix', u'stockm']",247
2020-02-13 07:50:52,Google Parent Alphabet Is No Longer A 1 Trillion Company After Latest Earnings Miss via forbes google alphabet httpstcobGTTkG1vee,sveinfr,"[u'google', u'alphabet']",2542
2020-02-13 06:19:47,Check out my new artwork httpstco2AgkT2pyj8  Vector font fontDesign fontart type typeface alphabet alphabetDesign abc letters symbols GraphicDesign Design Shutterstock httpstcoJ26xk7bzW0,yurrey_p,"[u'Vector', u'font', u'fontDesign', u'fontart', u'type', u'typeface', u'alphabet', u'alphabetDesign', u'abc', u'letters', u'symbols', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-13 06:19:23,Check out my new artwork httpstco0YiHg040PM  Vector font fontDesign fontart type typeface alphabet alphabetDesign abc letters symbols GraphicDesign Design Shutterstock httpstcoSDx4A4ulLw,yurrey_p,"[u'Vector', u'font', u'fontDesign', u'fontart', u'type', u'typeface', u'alphabet', u'alphabetDesign', u'abc', u'letters', u'symbols', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-13 06:18:55,Check out my new artwork httpstcocSDUyqFHG3  Vector font fontDesign fontart type typeface alphabet alphabetDesign abc letters symbols GraphicDesign Design Shutterstock httpstcoYzCQdFTzDB,yurrey_p,"[u'Vector', u'font', u'fontDesign', u'fontart', u'type', u'typeface', u'alphabet', u'alphabetDesign', u'abc', u'letters', u'symbols', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-13 06:18:35,Check out my new artwork httpstcoCEsWdfHr18  Vector font fontDesign fontart type typeface alphabet alphabetDesign abc letters symbols GraphicDesign Design Shutterstock httpstcoun2UG22wXF,yurrey_p,"[u'Vector', u'font', u'fontDesign', u'fontart', u'type', u'typeface', u'alphabet', u'alphabetDesign', u'abc', u'letters', u'symbols', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-13 06:18:11,Check out my new artwork httpstcod5nMexVJPi  Vector font fontDesign fontart type typeface alphabet alphabetDesign abc letters symbols GraphicDesign Design Shutterstock httpstco2WBvEjsVa9,yurrey_p,"[u'Vector', u'font', u'fontDesign', u'fontart', u'type', u'typeface', u'alphabet', u'alphabetDesign', u'abc', u'letters', u'symbols', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-13 05:39:02,36 LEARNING THE ALPHABET  Alphabet Soup  by Stuffed Productions  Funny Plushie Videos httpstcosuJlw3rpVh Kids ALPHABET httpstcoXt7D6uCxxj,stuffedofficial,"[u'Kids', u'ALPHABET']",2227
2020-02-13 02:53:11,New logo icons of Google  Alphabet httpstcoa7WIERPxo9,rezowanur,"[u'Google', u'Alphabet']",263
2020-02-13 00:55:39,richardhench CBP Ur phone amp ur browser were built by Russian Sergey Mikhaylovich Brin Alphabet   Google  Youve given him everything 📲    U probably sent ur DNA to his wife 23ampMe 🙄,jzluv,"[u'Alphabet', u'Google']",177
2020-02-12 23:55:00,FTC to examine every acquisition by Alphabet Amazon Apple Facebook and Microsoft in 20102019 over antitrust issues ingridlunden reports httpstcoVhAxrB8KoC httpstcoeTsWBB2i4P,insidepages,"[u'Alphabet', u'Amazon', u'Apple', u'Facebook', u'Microsoft']",1024
2020-02-12 23:25:59,Look at all these A’s   printing alphabet 4yearsold literacy happyvalentinesday  Streetsboro Ohio httpstco7vXaAxDGpe,lisa_burnett_27,"[u'printing', u'alphabet', u'4yearsold', u'literacy', u'happyvalentinesday']",142
2020-02-12 23:15:04,Sticky Letters Busy Bag httpstco6bov64roOS alphabet busybag,BestToddlerToys,"[u'alphabet', u'busybag']",5276
2020-02-12 23:13:23,The essential book when you learn Korean Download the sample book and see the difference httpstcoa8Vu3xKtBF  「Korean Alphabet」,joonoopenstory,"[u'Korean', u'difference', u'Alphabet']",4044
2020-02-12 22:10:55,GAFAM  Tech Companies Dominate SampP 500 Index httpstcoHLxtgUpOkt  Apple Amazon Alphabet Microsoft and Facebook all account for just under 20 of the market value for the entire SampP500 With a collective value of nearly 5 trillion these top tech companies a httpstcowdEEd2QUgB,PetiotEric,"[u'GAFAM', u'Tech', u'Apple', u'Amazon', u'Alphabet', u'Microsoft', u'Facebook', u'S']",22264
2020-02-12 21:28:07,FREE Font Goodies otf alphabet typography GraphicDesign invitation script wedding brush freefont typography design FontDesign font handdrawn typeface script httpstcomHs5Q2sQAo httpstcocDkuVDcNXn,DavidZydd,"[u'otf', u'alphabet', u'typography', u'GraphicDesign', u'invitation', u'script', u'wedding', u'brush', u'freefont', u'typography', u'design', u'FontDesign', u'font', u'handdrawn', u'typeface', u'script']",39873
2020-02-12 21:23:12,Apple Amazon Alphabet Microsoft and Facebook all account for just under 20 percent of the market value for the entire SampP 500  youthquake4 disruption sampp500  fourthindustrialrevolution technologyinnovation  bigtech businessmodels httpstcoBeFiV43fJ4,RockyScopelliti,"[u'Apple', u'Amazon', u'Alphabet', u'Microsoft', u'Facebook', u'youthquake4', u'disruption', u's', u'fourthindustrialrevolution', u'technologyinnovation', u'bigtech', u'businessmodels']",1052
2020-02-12 20:58:23,robbystarbuck Cernovich Why does google hate America and invest directly in degrading Her name  Do the Young Turks speak for you Alphabet  Or do you financially support them for another reason,chase94584356,"[u'google', u'Alphabet']",62
2020-02-12 20:48:13,N is for those late night smackers the twilight fridge runs and the love of a zombie  Alphabet February Each day  a different letter from the onomatopoeiac alphabet Ive created  Etsy link in bio  alphabet… httpstcoGxrE3aWvBI,crosbieart,[u'alphabet'],61
2020-02-12 20:40:04,Making some goods with cut vinyl and wood typography goodtype type letter letters lettering abc alphabet wood vinyl design graphicdesign graphicdesigner customtype httpstcoYdENJ9NBtN,SteveDeCusatis,"[u'typography', u'goodtype', u'type', u'letter', u'letters', u'lettering', u'abc', u'alphabet', u'wood', u'vinyl', u'design', u'graphicdesign', u'graphicdesigner', u'customtype']",873
2020-02-12 20:31:53,WATCH Cadwalader Antitrust partner Joel Mitnick jmmitnick weighs in on the FTCs decision to examine prior acquisitions made by Alphabet Amazon Apple Facebook and Microsoft  httpstcol5sXrvvUHr via Cheddar,Cadwalader,"[u'Antitrust', u'Alphabet', u'Amazon', u'Apple', u'Facebook', u'Microsoft']",1611
2020-02-12 20:30:41,Welcome to my new collection in Adobe Portfolio Cyrillic alphabet httpstco70oQZgThRi Download AdobeStock vector directly from my AdobePortfolio httpstcoKUIW6iICbL,yurrey_p,"[u'Cyrillic', u'alphabet', u'Download', u'AdobeStock', u'vector', u'AdobePortfolio']",6120
2020-02-12 20:27:41,reading alphabet High Speed Plastic RC Boat with LCD Screen httpstcosPHHOafX8F,zaileysstore,"[u'reading', u'alphabet']",60
2020-02-12 20:23:04,The FTC ordered fives big tech companies— Alphabet Amazon Apple Facebook Microsoft—to provide detailed information about their previous acquisitions of small companies  Antitrust httpstcorhvTznLtHt,MickeyTulip,"[u'FTC', u'Alphabet', u'Amazon', u'Apple', u'Facebook', u'Microsoft', u'Antitrust']",476
2020-02-12 20:06:53,⁦Handelszeitung⁩  sind eher 20 Milliarden pa Free Cashflow 😉 tesla google Alphabet httpstcoEqcHuC0zIG,ruben_welsch,"[u'tesla', u'google', u'Alphabet']",271
2020-02-12 19:54:49,Floral lettering embroidered on personalised aprons is proving popular at httpstcoSLdQdzZK3j   babahoot handmadehour lettering fonts floral florist flowers etsychaching etsysocial alphabet embroidery httpstcoiq6VQdGYx4,Babahoot4kids,"[u'babahoot', u'handmadehour', u'lettering', u'fonts', u'floral', u'florist', u'flowers', u'etsychaching', u'etsysocial', u'alphabet', u'embroidery']",675
2020-02-12 19:40:57,Now were wondering how it has ended EUCourtPress Alphabet httpstcoZYQCtyZmaw,PrivacyPellicn,[u'Alphabet'],120
2020-02-12 19:28:01,Typography Alphabet 1 decor unique design by kathrinmay httpstcomCL4OgfQ19 via society6 society6 typography typedesign abc alphabet wallart homedecor alphabet vector sanserif script type vector majuscule art style interior tapestries tapestry buyart httpstco2vXQwJfnsl,kathrindesign,"[u'decor', u'unique', u'design', u'society6', u'typography', u'typedesign', u'abc', u'alphabet', u'wallart', u'homedecor', u'alphabet', u'vector', u'sanserif', u'script', u'type', u'vector', u'majuscule', u'art', u'style', u'interior', u'tapestries', u'tapestry', u'buyart']",469
2020-02-12 19:25:00,Interesting graphic published today that shows the top 5 companies in the powerful SampP 500 index are all tech companies by a wide margin Apple  Amazon  Alphabet Inc  Microsoft  and Facebook all account for just under 20 of the market value for the entire SampP 500   CWT httpstco5EFyzCRiJU,paulrquirk,"[u'Apple', u'Amazon', u'Alphabet', u'Microsoft', u'Facebook', u'CWT']",197
2020-02-12 19:01:44,drawing f4f toy reading alphabet instatoddler Remote Control Realistic Metal Bulldozer Toy httpstcoxVQqQCgrHu httpstcoliL6gIKEDA,LearnplayS,"[u'drawing', u'f4f', u'toy', u'reading', u'alphabet', u'instatoddler']",26
2020-02-12 18:46:03,Alphabets New Approach Could Send the Stock Way Higher themotleyfool stocks GOOGL GOOG google alphabet investing httpstcokF2U366HcF,SelenaMaranjian,"[u'stocks', u'google', u'alphabet', u'investing']",1929
2020-02-12 18:09:00,Ford Is Learning Fast From Alphabet amp Apple How To Compete With Patents  httpstcowRPxjkDFgD,PRAlliance,"[u'Ford', u'Alphabet', u'Patents']",9797
2020-02-12 17:14:20,EU antitrust regulators plan broad enquiry into tech sector Alphabet Stock MarketScreener httpstcoRMa4ObAb3m httpstcoN3a64UE7UJ,Market_Screener,"[u'Alphabet', u'Stock', u'MarketScreener']",9722
2020-02-12 17:10:37,Great huh  reading alphabet httpstcocjYWY7tQnZ,learnplayshop1,"[u'reading', u'alphabet']",37
2020-02-12 16:50:33,Android is a dominant phone operating system nowadays worldwide But if we look only at the United States Android lags slightly behind iOS  google goog googl alphabet insights business businessanalytics equities android smartphones digitaladvertising googleplay httpstcoKrX3rKYTnq,TheKamilFranek,"[u'google', u'goog', u'googl', u'alphabet', u'insights', u'business', u'businessanalytics', u'equities', u'android', u'smartphones', u'digitaladvertising', u'googleplay']",174
2020-02-12 16:44:53,Alphabet honors Pichai with largestever stock award httpstcoPwH9GpQ9BS sundarpichai,jbklutseblog,"[u'Alphabet', u'award', u'sundarpichai']",1325
2020-02-12 16:28:22,karaswisher Who came up with MAGA stock acronym stupid   GOOGLE APPLE MICROSOFT ALPHABET   GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA,MTVNewBiz,"[u'stupid', u'GOOGLE', u'APPLE', u'MICROSOFT', u'ALPHABET', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA']",671
2020-02-12 16:22:41,In todays tech news  The Information suggests it may be a sign that Alphabet has outlived its usefulness as a holding company  Tech Digital Google Alphabet Jigsaw httpstcoJmghqqfx9L httpstcoNPoC6jgZal,Touchpoint_Res,"[u'Tech', u'Digital', u'Google', u'Alphabet', u'Jigsaw']",1729
2020-02-12 16:16:07,Alphabets Google puts up fight against EU fine via dwnews  httpstcoO48JoLo56F  EU Google Alphabet regulators politics tech data SocialMedia competition markets,ChuckDalldorf,"[u'EU', u'Google', u'Alphabet', u'regulators', u'politics', u'tech', u'data', u'SocialMedia', u'competition', u'markets']",4266
2020-02-12 15:57:24,Alphabet Letter Cushions A unique personalised gift Unisex design Available now online   personalisedgifts personalised personalisedgift cushion alphabet stardesign giftshopping christeninggift letterstyle scattercushions httpstcoREk9Mpjt9q httpstcoHLoWHavtfC,echothreeltd,"[u'personalisedgifts', u'personalised', u'personalisedgift', u'cushion', u'alphabet', u'stardesign', u'giftshopping', u'christeninggift', u'letterstyle', u'scattercushions']",35
2020-02-12 15:38:37,Alphabet Flexes Its Muscle Through AllTime Highs GOOGL httpstco3ekJZrS48X,TalkMarkets,[u'Alphabet'],3433
2020-02-12 15:25:32,8 Things That Are Wrong with Google Search Today Software Startups IceCube SearchConsole Alphabet SEO GoogleCa Wikipedia JamesEarlJones CeciliaHart GoogleTag VanillaIce httpstconS6FQDaUnC,sky_content,"[u'Software', u'Startups', u'IceCube', u'SearchConsole', u'Alphabet', u'SEO', u'GoogleCa', u'Wikipedia', u'JamesEarlJones', u'CeciliaHart', u'GoogleTag', u'VanillaIce']",73
2020-02-12 15:19:09,Finishing your cross stitch project Chart your name with the Cross Stitch Writing Tool and stitch it alphabet hoopart lettering quote  Go and see more httpstcoPZbDVEQZiT  xstitch xst stitching kruissteek kreuzstitch pointdecroix hoopart httpstcoptNY5WofKi,stitchpoint,"[u'alphabet', u'hoopart', u'lettering', u'quote', u'xstitch', u'xst', u'stitching', u'kruissteek', u'kreuzstitch', u'pointdecroix', u'hoopart']",416
2020-02-12 15:00:09,Loving the blue frame on this alphabet print alphabet alphabetprint abc pictureframing customframing bespoke bespokeframing boxframe london hackney hackneyroad shoreditch raysframes httpstco9UD6jjF5eO,raysframes,"[u'alphabet', u'alphabetprint', u'abc', u'pictureframing', u'customframing', u'bespoke', u'bespokeframing', u'boxframe', u'london', u'hackney', u'hackneyroad', u'shoreditch', u'raysframes']",23
2020-02-12 14:49:19,Breakingviews Silicon Valley is being pushed further into regulatory purgatory Alphabet Amazon and Facebook are among firms that will be providing data on tiny acquisitions to the US FTC under new orders Watchdogs are signaling to Big Tech that no deal is safe,Julie_DiMauro,"[u'Alphabet', u'Amazon', u'Facebook', u'Tech']",1201
2020-02-12 14:47:47,CNBC   Who came up with MAGA stock acronym stupid   GOOGLE APPLE MICROSOFT ALPHABET   GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA,MTVNewBiz,"[u'stupid', u'GOOGLE', u'APPLE', u'MICROSOFT', u'ALPHABET', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA']",671
2020-02-12 14:47:30,MelissaLeeCNBC   Who came up with MAGA stock acronym stupid   GOOGLE APPLE MICROSOFT ALPHABET   GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA,MTVNewBiz,"[u'stupid', u'GOOGLE', u'APPLE', u'MICROSOFT', u'ALPHABET', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA']",671
2020-02-12 14:47:17,jimcramer   Who came up with MAGA stock acronym stupid   GOOGLE APPLE MICROSOFT ALPHABET   GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA,MTVNewBiz,"[u'stupid', u'GOOGLE', u'APPLE', u'MICROSOFT', u'ALPHABET', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA']",671
2020-02-12 14:46:44,The FTC ordered five big tech companies—Alphabet Amazon Apple Facebook Microsoft—to provide detailed information about their previous acquisitions of small companies httpstcoiCJutKTRyh via WSJ antitrust competition,kkomaitis,"[u'FTC', u'Alphabet', u'Amazon', u'Apple', u'Facebook', u'Microsoft', u'antitrust', u'competition']",1910
2020-02-12 14:43:10,Pronouncing Korean is not that difficult  「Korean Alphabet」 httpstcovr2ZFjz28N,joonoopenstory,"[u'Korean', u'Alphabet']",4044
2020-02-12 14:40:28,Alphabet Google Amazon Facebook and Microsoft are about to get some attention for the FTC  TechHearings httpstcoEgkFGzVCfT,KristiTalmadge,"[u'Alphabet', u'Google', u'Amazon', u'Facebook', u'Microsoft', u'FTC', u'TechHearings']",4043
2020-02-12 14:32:18,drawing f4f toy reading alphabet instatoddler Early Education Insect Observer Biology Kit httpstcouW9EWnBl1h httpstcojsvAz6k0Rk,LearnplayS,"[u'drawing', u'f4f', u'toy', u'reading', u'alphabet', u'instatoddler']",26
2020-02-12 14:30:02,Google Starts Appeal Against EU Antitrust Decisions Alphabet Stock MarketScreener httpstcoYCuGIp1cDf httpstco9Y0RhwlRwS,Market_Screener,"[u'Alphabet', u'Stock', u'MarketScreener']",9722
2020-02-12 13:56:13,The Information • Alphabet is negotiating with film and television companies to offer a wide range of video subscriptionstreaming services through Google and YouTube platforms   BDPAfuture BDPA2020 httpstco076nRyNbu5 httpstcoReSTfStLah,bdpatoday,"[u'Alphabet', u'film', u'television', u'video', u'subscription', u'Google', u'YouTube', u'BDPAfuture', u'BDPA2020']",1538
2020-02-12 13:44:57,Here are Top companies headed by Indianorigin CEOs google SundarPichai Alphabet microsoft SatyaNadella WeWork currentaffairs upsc dailycurrentaffairs upscmotivation CivilService CivilServices governmentjobs governmentjob GeneralKnowledge gk knowledge httpstcoyPskz4MG9s,Testbookdotcom,"[u'google', u'SundarPichai', u'Alphabet', u'microsoft', u'SatyaNadella', u'WeWork', u'currentaffairs', u'upsc', u'dailycurrentaffairs', u'upscmotivation', u'CivilService', u'CivilServices', u'governmentjobs', u'governmentjob', u'GeneralKnowledge', u'gk', u'knowledge']",10475
2020-02-12 13:38:58,atrupar Only Google is Alphabet   MAAA,BlueWave_20n20,"[u'Alphabet', u'MAAA']",1147
2020-02-12 13:30:16,jimcramer   Who came up with MAGA stock acronym stupid   GOOGLE APPLE MICROSOFT ALPHABET   GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA,MTVNewBiz,"[u'stupid', u'GOOGLE', u'APPLE', u'MICROSOFT', u'ALPHABET', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA']",671
2020-02-12 13:29:53,ScottWapnerCNBC   Who came up with MAGA stock acronym stupid   GOOGLE APPLE MICROSOFT ALPHABET   GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA,MTVNewBiz,"[u'stupid', u'GOOGLE', u'APPLE', u'MICROSOFT', u'ALPHABET', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA']",671
2020-02-12 13:29:04,ReformedBroker Who came up with MAGA stock acronym stupid   GOOGLE APPLE MICROSOFT ALPHABET   GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA GAMA,MTVNewBiz,"[u'stupid', u'GOOGLE', u'APPLE', u'MICROSOFT', u'ALPHABET', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA', u'GAMA']",671
2020-02-12 12:48:54,Check out the latest market insights from NAGA expert Anthony Kinni👨‍💻 📲Be the first to know the market updates with httpstco3EOAy5D6Bm  NAGA copytrading autocopy copytrade copytraders socialtrading traders markets marketnews alphabet apple stocks httpstcotZ1crU6c0x,nagainvesting,"[u'NAGA', u'copytrading', u'autocopy', u'copytrade', u'copytraders', u'socialtrading', u'traders', u'markets', u'marketnews', u'alphabet', u'apple', u'stocks']",9512
2020-02-12 12:25:02,F is for fox Thanks to  for his ideas animalalphabet animals alphabet fox frog sketchbook watercolor httpstcomETmy3WYFB,theDougJones,"[u'animalalphabet', u'animals', u'alphabet', u'fox', u'frog', u'sketchbook', u'watercolor']",251
2020-02-12 12:05:11,Ads Important for creators potentially annoying for viewers But for Alphabet theres no denying that YouTube ads are helping the companys income to surge forward httpstco9w6IbD6g47,IsolineComms,"[u'Ads', u'Alphabet']",116
2020-02-12 11:36:33,alphabet Amazon apple donaldtrump Donald Trump Tries to Take His Merit for MAGA Stock Rise httpstcodliTUPzNqV httpstcoSxvlys39Cd,crypto_bittrail,"[u'alphabet', u'Amazon', u'apple', u'donaldtrump']",2122
2020-02-12 11:22:09,However not many know that the parent company Alphabet actually owns a number of different companies and businesses across diverse industries and segments and Google just happens to be one of their biggest ones,kunalbaidmehta,"[u'Alphabet', u'Google']",534
2020-02-12 10:54:49,Check out todays best market performers 📈🏆 📲Join httpstco3EOAy5D6Bm and keep updated on who takes the lead today  NAGA copytrading autocopy copytrade copytraders socialtrading traders markets marketnews alphabet apple stocks httpstcocDZH4RIgki,nagainvesting,"[u'NAGA', u'copytrading', u'autocopy', u'copytrade', u'copytraders', u'socialtrading', u'traders', u'markets', u'marketnews', u'alphabet', u'apple', u'stocks']",9512
2020-02-12 10:15:11,The hearing in Google Alphabet vs EUCommission case started today and is scheduled to continue until Friday httpstcoxQFESWkohs,SocoliucC,"[u'Google', u'Alphabet']",253
2020-02-12 10:10:15,Find your first word word drawing lettering alphabet httpstcohPe7uNKYgH,iccaRD_,"[u'word', u'drawing', u'lettering', u'alphabet']",675
2020-02-12 09:58:29,4 Techs Market Caps gt 1 trillion Microsoft Apple Alphabet Amazon  Collectively have added 520 billion in marketcap this year alone  FTC will examine prior acquisitions by all 4  FTC will require info on acquisitions not previously reported   httpstcoMRPjDoF0Sy,Carverlon,"[u'Techs', u'Microsoft', u'Apple', u'Alphabet', u'Amazon', u'marketcap', u'FTC', u'acquisitions']",1625
2020-02-12 09:36:54,Who likes it WOW  reading alphabet httpstcoc4OqayXWPo,learnplayshop1,"[u'reading', u'alphabet']",37
2020-02-12 09:34:27,EUGeneralCourt the hearing in the case Google  Alphabet vs Commission EUCommission T61217 has started httpstcoJcvgqydxGr,EUCourtPress,"[u'EUGeneralCourt', u'Google', u'Alphabet', u'Commission']",66626
2020-02-12 07:45:29,Google Just Cut the Cord Calling Out Cable TV Content Providers  innovation alphabet contentcreators httpstcoeq0DAbh2Tx,jeremymcmillan,"[u'innovation', u'alphabet', u'contentcreators']",818
2020-02-12 06:34:43,I is for Iggly ice skating And J is for Julian just Julian because I forgot to think about the verb too animalcrossingnewleaf acnl animalcrossingnewhorizons acnh alphabet nintendo httpstcoFRT1OEBtb1,itmegeraldine,"[u'animalcrossingnewleaf', u'acnl', u'animalcrossingnewhorizons', u'acnh', u'alphabet', u'nintendo']",73
2020-02-12 06:32:26,Check out my new artwork httpstcokEB4Vb8sVS  Vector font fontDesign fontart type typeface alphabet alphabetDesign abc letters cyrillic Russian GraphicDesign Design Shutterstock httpstcoy83JPz5Yml,yurrey_p,"[u'Vector', u'font', u'fontDesign', u'fontart', u'type', u'typeface', u'alphabet', u'alphabetDesign', u'abc', u'letters', u'cyrillic', u'Russian', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-12 06:32:02,Check out my new artwork httpstcoTSI3CxUvwj  Vector font fontDesign fontart type typeface alphabet alphabetDesign abc letters cyrillic Russian GraphicDesign Design Shutterstock httpstcoqVyS10G44y,yurrey_p,"[u'Vector', u'font', u'fontDesign', u'fontart', u'type', u'typeface', u'alphabet', u'alphabetDesign', u'abc', u'letters', u'cyrillic', u'Russian', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-12 06:31:41,Check out my new artwork httpstcoR2weF7VF9p  Vector font fontDesign fontart type typeface alphabet alphabetDesign abc letters cyrillic Russian GraphicDesign Design Shutterstock httpstcoovoVYvYyaK,yurrey_p,"[u'Vector', u'font', u'fontDesign', u'fontart', u'type', u'typeface', u'alphabet', u'alphabetDesign', u'abc', u'letters', u'cyrillic', u'Russian', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-12 06:31:17,Check out my new artwork httpstco8uSae9J8fg  Vector font fontDesign fontart type typeface alphabet alphabetDesign abc letters cyrillic Russian GraphicDesign Design Shutterstock httpstcodjD993DZRl,yurrey_p,"[u'Vector', u'font', u'fontDesign', u'fontart', u'type', u'typeface', u'alphabet', u'alphabetDesign', u'abc', u'letters', u'cyrillic', u'Russian', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-12 06:30:35,Check out my new artwork httpstco6galLKEAWH  Vector font fontDesign fontart type typeface alphabet alphabetDesign abc letters cyrillic Russian GraphicDesign Design Shutterstock httpstcoqUjZe8xndV,yurrey_p,"[u'Vector', u'font', u'fontDesign', u'fontart', u'type', u'typeface', u'alphabet', u'alphabetDesign', u'abc', u'letters', u'cyrillic', u'Russian', u'GraphicDesign', u'Design', u'Shutterstock']",6120
2020-02-12 05:10:42,Tech giants face probe into deals going back decade Amazon Apple Alphabet Facebook and Microsoft facing fresh scrutiny from FTC over whether they stifled competition by buying up smaller rivals GRAPH How the Tech Giants Have Grown httpstco4ahW8PnANy technology,minamaya13,"[u'Amazon', u'Apple', u'Alphabet', u'Facebook', u'Microsoft', u'FTC', u'technology']",52562
2020-02-12 03:44:12,Alphabet CEO backs temporary ban on facialrecognition Microsoft disagrees  httpstco3lf1ijDxdX,edrormba,"[u'Alphabet', u'facialrecognition', u'Microsoft']",10321
2020-02-12 02:55:56,BBC News  Tech giants face probe into deals going back a decade httpstcoFHEF5JAtyY Long overdue Take it to the limit realDonaldTrump feeling his oats now Amazon Apple Alphabet Facebook Microsoft,grfmountain,"[u'Amazon', u'Apple', u'Alphabet', u'Facebook', u'Microsoft']",1904
2020-02-12 01:30:02,Dow Jones Futures Did The FTCs Big Tech Probe Do The Stock Market Rally A Favor Shopify Earnings On Tap httpstcoSsgWW3HvYh via  IBDinvestors FTCProbe BigTech StockMarket Business Apple Amazon Facebook Microsoft Alphabet InvestorsBusinessDaily,LindaAbbott55,"[u'FTCProbe', u'BigTech', u'StockMarket', u'Business', u'Apple', u'Amazon', u'Facebook', u'Microsoft', u'Alphabet', u'InvestorsBusinessDaily']",30125
2020-02-12 01:15:09,Over 850 pages httpstcoQRvA4t7TzK writingpractice tracing dottodot color worksheet alphabet numbers kindergarten preschool homeschool letternumberrecognition educationalprintables Etsy httpstcojD1K5o0ELi,Rae_didit,"[u'writingpractice', u'tracing', u'dottodot', u'color', u'worksheet', u'alphabet', u'numbers', u'kindergarten', u'preschool', u'homeschool', u'letternumberrecognition', u'educationalprintables', u'Etsy']",102
